COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN,CASN21,166650000.0
COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN,CASN31,16670000.0
COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN,CASN41,33350000.0
COMPANHIA DE CONCESSAO RODOVIARIA JUIZ DE FORA - RIO,RFFR11,200000000.0
COMPANHIA DE DESENVOLVIMENTO  ECONOMICO DE MINAS GERAIS-CODEMIG,COMG11,700000000.0
COMPANHIA DE GAS DE MINAS GERAIS GASMIG,CGMG13,100000000.0
COMPANHIA DE GAS DE MINAS GERAIS GASMIG,CGMG15,100000000.0
COMPANHIA DE GAS DE SAO PAULO - COMGAS,GASP13,128197000.0
COMPANHIA DE GAS DE SAO PAULO - COMGAS,GASP14,269620000.0
COMPANHIA DE GAS DE SAO PAULO - COMGAS,GASP23,269338000.0
COMPANHIA DE GAS DE SAO PAULO - COMGAS,GASP24,242374000.0
COMPANHIA DE GAS DE SAO PAULO - COMGAS,GASP33,142465000.0
COMPANHIA DE GAS DE SAO PAULO - COMGAS,GASP34,79900000.0
COMPANHIA DE LOCACAO DAS AMERICAS,LCAM17,100000000.0
COMPANHIA DE LOCACAO DAS AMERICAS,LCAM18,125000000.0
COMPANHIA DE LOCACAO DAS AMERICAS,LCAM19,230000000.0
COMPANHIA DE LOCACAO DAS AMERICAS,LCAM28,100000000.0
COMPANHIA DE LOCACAO DAS AMERICAS,LCAMA0,100000000.0
COMPANHIA DE PARTICIPACOES EM CONCESSOES,CPCC14,1250000000.0
COMPANHIA DE PROJETOS AMBIENTAIS,CMPA11,300000000.0
COMPANHIA DE PROJETOS AMBIENTAIS,CMPA21,200000000.0
COMPANHIA DE SANEAMENTO  DO PARANA - SANEPAR,SAPR13,199670000.0
COMPANHIA DE SANEAMENTO  DO PARANA - SANEPAR,SAPR15,111160000.0
COMPANHIA DE SANEAMENTO  DO PARANA - SANEPAR,SAPR23,100330000.0
COMPANHIA DE SANEAMENTO  DO PARANA - SANEPAR,SAPR25,188840000.0
COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG,CSMG16,200000000.0
COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG,CSMG17,130000000.0
COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG,CSMG19,332000000.0
COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG,CSMG26,200000000.0
COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG,CSMG27,120000000.0
COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG,CSMG29,18000000.0
COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS,FOZI11,116000000.0
COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS,SNTI11,74000000.0
COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS,SNTI13,50000000.0
